customer_id,channel,geo,start_date,end_date,carrier,profession,cancellation_reason
f23c9f4f7138c59425ec361307c72eb4,email,CA,2018-05-08,2019-05-08,7,100003,
78a66ed521d3f36299838558add89286,organic,NC,2018-06-17,2019-06-17,2,1000,
0fef74734020d4332782c23cb45e7684,email,DE,2018-04-08,2019-04-08,7,100001,
a94b2f93e3615ebf8c55b6144a7bef81,affiliation,UT,2018-03-22,2019-03-22,2,1000,
49fa0ad1785cda22d6d919e2fb464197,sem,NJ,2017-08-05,2017-10-07,5,5006,Non-Payment
944e391dbe67ad00135f2d309e5be696,sem,AZ,2018-01-26,2019-01-26,2,1000,
11cb67b55c0a107079593741caf8708d,referrer,CA,2017-07-12,2017-07-12,2,1000,Carrier cancellation
0a7d7d2fe183b95856f44b2955b13f85,sem,GA,2017-12-31,2018-12-31,2,1000,
2327535c398f1f041312ed7f8f42c49b,organic,IL,2018-06-19,2019-06-19,7,5013,
080d27a8d79719aaf644caa40ad66554,sem,NJ,2017-04-11,2018-04-11,3,3000,
9f6bf9bb392758934024008a72102f24,email,AZ,2018-02-10,2019-02-10,7,5008,
103bd08a935878f9e3e8c7ed018b97e2,sem,GA,2018-03-05,2019-03-05,7,5010,
adcc3b98c1bbc823d597b1e72f46162c,organic,TX,2018-06-25,2019-06-25,7,100001,
65303082158bdedda9bc9610ec4c0283,social,NY,2017-10-27,2018-10-27,3,3000,
74395f5629e623b9e1ee51315df39803,email,IL,2017-01-05,2018-01-05,3,3000,
d33239c7891f3dd22aff2faf20a6aad4,email,NY,2017-12-06,2018-12-06,2,1000,
dba1bc884ba48e4202a937bb6fb06cff,sem,PA,2017-09-27,2018-04-30,2,1000,Non-Payment
004d120c3ae24c8b11b7ba53d4149771,sem,NY,2016-11-15,2017-11-15,2,1000,
a01001c891839ae1de09bdeb523e4f54,sem,VA,2018-04-10,2019-04-10,7,100001,
605f6d39eec94e3465467e79d9fbda15,sem,NC,2017-11-20,2018-11-20,5,5006,
d194af428d090f73bd77af161c954b10,support,MN,2017-12-28,2018-12-28,5,5006,
d194af428d090f73bd77af161c954b10,support,MN,2017-12-22,2017-12-22,5,5006,Coverage Needs Changed
d6fac722aba5ecfbb1d574206258b685,referrer,CA,2018-06-10,2019-06-10,3,3000,
11026218abe55bf1cfd6a6ddcaec9291,referrer,AL,2018-06-07,2019-06-07,7,5003,
0defb10a86b476ea5e9af02d4a5059dc,sem,PA,2018-05-30,2019-05-30,7,100001,
9f34dab11a210657b6f37da75dce7590,email,MD,2017-08-30,2018-08-30,2,1000,
4574d789a26098d603d00ba2535a116f,support,CA,2018-03-16,2019-03-16,3,3000,
98421d3978fa60161d397bef8df7a854,sem,FL,2018-03-12,2019-03-12,2,1000,
4fc6702d9f217c630380c2706e1ab397,email,VA,2018-04-11,2019-04-11,7,5006,
d8252f1469b234cec8e02de0975f85de,sem,CA,2017-04-17,2018-04-17,2,1000,
7b2ebd7e17aaa3b491538a7876fe3f3f,sem,TX,2018-04-09,2019-04-09,7,5011,
53783f590ec1a9f3a4c983f1882aa7b7,sem,TX,2018-02-02,2018-06-05,5,5006,No insurance
44188c382a3f191632d153c78f4bc892,support,CA,2018-01-07,2019-01-07,2,1000,
b79a3242e3a5598423d3eb2432ea5546,social,AZ,2017-10-16,2018-10-16,2,1000,
9afd42645cbff4ad0612e6581a737184,sem,AL,2018-03-09,2019-03-09,7,5006,
5087bb6729c0b9ad2c5081169a5e9035,email,CA,2017-09-14,2018-09-14,2,1000,
46851d976cab33d5c86c7aecea9903f2,support,IN,2017-11-07,2018-11-07,2,1000,
881f142efbb452caac397856f65877af,affiliation,TX,2017-02-18,2017-10-20,2,1000,Non-Payment
b210dd7f4e07ccc2e78a0459bd571c94,email,IN,2017-09-22,2018-04-16,5,5006,No longer needed
10331ac1175241b46bdc83d8f773f200,support,NY,2017-04-26,2018-04-26,2,1000,
2d6bdfc9260280b3da5b268afd34c545,sem,MO,2017-10-02,2018-10-02,5,5005,
02d434feb4052bb4f51fc501d8a1529a,sem,GA,2018-06-04,2018-06-10,7,100008,I had a short-term need for insurance that has ended
51e995d299862fc53e3d1a2ed8759617,direct,FL,2017-08-21,2018-08-21,3,3000,
3ce3ad8a12f6cd27f1817765c521ad0c,sem,CA,2017-09-30,2018-09-30,2,1000,
066ee95a022ad7094ae18eb0d39224ee,sem,FL,2017-09-23,2018-09-23,2,1000,
1fe15581ee4fea929582e91ae4209324,email,AK,2018-06-18,2019-06-18,2,1001,
1fe15581ee4fea929582e91ae4209324,email,AK,2018-06-18,2019-06-18,2,1001,
1c25564b6531f92281238e4ec7abe5d0,sem,CA,2018-06-07,2019-06-07,7,5010,
1e79b4a6f4b71f4d1d48705237237bc5,sem,KS,2017-03-30,2018-03-30,2,1000,
1ac2abc3eda6004be8cb02d2d4068058,organic,GA,2018-04-09,2018-07-10,7,5013,Non-Payment
2ae2f181f41b74964ea0aba299812d7a,sem,CA,2017-02-27,2018-02-27,2,1000,
d73cb0a8a7fb655613b9c87ce7f1c7d3,sem,OH,2017-06-06,2018-03-06,5,5003,No insurance
02dcb2a2db7366858643e859e5024d66,organic,IL,2018-06-28,2019-06-28,7,5010,
b7153e5809b71584906d6388e39159b9,sem,TN,2018-06-04,2019-06-04,7,5006,
70f27473f27506a73ca6e228e23a8e2b,support,OR,2018-05-14,2019-05-14,7,100001,
57b81728cd844bbe3dcbe3cb46d60d7f,sem,TX,2018-03-14,2018-07-17,7,5003,Insured is no longer in business
1695bc6c92c025f41ea0af9ed869c537,social,GA,2017-12-29,2018-12-29,5,5006,
4de4c2b2ed02c2d067a25dfe0e120deb,sem,IL,2018-02-12,2019-02-12,2,1000,
badb95d6cda761ca5557d07396ad9052,sem,TX,2018-01-31,2019-01-31,2,1000,
b1f8d56d05fa30acb3477f1eac324520,sem,CA,2018-01-25,2019-01-25,2,1000,
2356f4eb6550b4ee75867761f7af460a,email,NJ,2018-02-07,2019-02-07,5,5005,
838c644087d39209efebf86986f71fd7,sem,NJ,2017-07-23,2018-06-12,3,3000,I had a short-term need for insurance that has ended
663a328b83a0674594d38c40fe292fcf,organic,VA,2018-03-14,2019-03-14,3,3000,
0264c5aaea23d340fe88e12c0edcb70c,social,NJ,2017-10-17,2018-10-17,5,5006,
6b7cf96dd0ec7eed69eec4704e5bd76d,email,IL,2017-11-30,2018-11-30,2,1000,
b1c8c755445ec91d261e61bec267c15f,support,NY,2017-06-21,2018-06-21,2,1000,
92cd2f2c24f5adc1fb1614af9bc28ee3,email,NM,2018-04-26,2018-04-30,7,5006,Insured is no longer in business
a7b63fbba6cf7b141a6e4bb9a2d8f217,sem,MO,2018-01-12,2019-01-12,2,1000,
1164764d1549a615c69a922679ba224e,sem,VA,2018-04-10,2019-04-10,7,5006,
d16846ec4737c7dfb741336d4acc4121,sem,MA,2018-06-29,2019-06-29,7,5006,
85e588a8cbdeabc45e4255c84f9d6e6c,organic,CA,2017-07-09,2018-07-09,3,3000,
1cdc83aaac88b51b8dd3124e76953137,affiliation,WA,2018-06-20,2019-06-20,2,1000,
6a14d4b7cede50fd5e8c28da139a4675,support,NY,2017-04-18,2018-03-02,2,1000,Can't Afford
56a3874188e254f70533929c9fa5b9b4,social,PA,2017-11-12,2018-11-12,5,5005,
37096b018bc2378ed967f869424572a5,email,CO,2018-05-09,2019-05-09,7,1000,
b8e8f0b655bd5b4431a7d2690e137ed9,sem,MI,2018-06-15,2019-06-15,7,5006,
ea2e5098dda1583d796f42911616b54b,support,CA,2017-06-27,2018-06-27,2,1000,
78fc214f02702b0932053a30ce50432f,sem,MD,2017-01-27,2018-01-27,3,3000,
118f6d6c0429401a6df147ecb449cff2,email,PA,2018-01-03,2019-01-03,5,5006,
763e50bb92123a575309a38a08eee9c1,support,IL,2018-01-02,2019-01-02,3,3000,
f2b30768f015cc521dd645e66acced53,support,CA,2017-05-16,2018-05-16,2,1000,
5509e50ac547aad87c78024c85fc8e8d,support,CO,2017-10-30,2018-10-30,2,1000,
7af86d9278131cac599f577f82738327,support,TX,2017-10-18,2018-10-18,2,1000,
587f37d5effbb3656a1150af0c2ad465,affiliation,MO,2018-06-18,2019-06-18,7,1000,
0292277fd3e4bbb9b1da1111783c3e13,email,CO,2017-11-27,2018-03-29,5,5005,Non-Payment
53b9055a112119f1426b6ab87a07fc8d,sem,PA,2018-01-02,2019-01-02,5,5011,
c9473e2afb9af20824072f6f05786b62,affiliation,VA,2018-04-15,2019-04-15,2,1000,
c9473e2afb9af20824072f6f05786b62,affiliation,VA,2018-03-12,2018-03-12,2,1000,Refunded - cancel rewrite
0d73e19f4ebbb58f52e3be8b85b727c5,sem,NC,2018-03-14,2019-03-14,2,1000,
21eb322e9e1795b5a2f8373ed4680ea2,affiliation,CA,2017-11-08,2018-11-08,2,1000,
5cc16e377008be9958d4a1d348f156d2,sem,PA,2018-05-01,2019-05-01,7,5008,
234b8aba193e4bf6408eaa1dc4c3f999,sem,DE,2017-04-15,2018-04-15,2,1000,
4196c7c3419e7993535f17facf1505fc,sem,SC,2018-04-20,2018-06-14,7,5006,I had a short-term need for insurance that has ended
d3d566d995ea3e4a85348c48be02010c,email,NJ,2018-05-22,2019-05-22,7,5011,
865fb2ae3bd05ea6cd00db770cc271e1,sem,FL,2017-08-07,2017-10-07,2,1000,Non-Payment
2c6156d9374b7353c48f10aa7316f064,affiliation,CA,2017-09-06,2018-09-06,2,1000,
b8e551860162fc1c4113fc0348967f65,support,TX,2017-04-27,2018-04-27,5,5002,
95005cd717d6b4fb0ee77c6e2f1d859d,affiliation,NY,2018-02-22,2019-02-22,2,1000,
6ce1428d73eb240b85221f0bf2e75564,sem,VA,2017-08-13,2018-01-13,2,1000,Non-Payment
3b56a13db77ee94b9c600cee52eb21e8,sem,CA,2016-11-14,2017-11-14,2,1000,
4f3f3ccc48eb67d59387b8c0cfc4cd38,email,VA,2018-03-16,2019-03-16,2,1000,
64abcb0c979b2054e71114feabfaa5e2,support,OK,2018-02-23,2019-02-23,5,5006,
766624b39e0bed7566912ca1dbe44715,sem,NY,2017-07-15,2018-07-15,3,3000,
fb8c2b6b82605337228af12b5ad47fbd,email,NJ,2018-02-06,2019-02-06,5,5006,
9ddef22ddccaa554cceb2d4736d79f5c,sem,FL,2017-08-18,2018-08-18,2,1000,
e6b2ad7f3adefcda133a15d6cdaa281a,support,TX,2017-10-23,2018-06-25,2,1000,Insured is covered by employer
10914b1c62c000b26fe96840d487f2ae,organic,IN,2018-05-28,2019-05-28,7,5006,
0c1815ffba98aebae77b3c4753d5d78c,unknown,CA,2017-12-11,2018-12-11,2,1000,
1fa6f8080f5629e6b390fdf87253b73b,support,OR,2018-03-26,2019-03-26,7,5005,
21e579eb7da946f59202ee48920b333a,affiliation,SC,2018-01-12,2018-05-30,2,1000,Non-Payment
48b7eec1dbf034201aec2a3f6e462f87,sem,GA,2017-05-11,2017-12-10,2,1000,Non-Payment
f0e468582579bbd5248ee575dd188bf6,sem,NJ,2018-03-07,2019-03-07,7,5003,
b6c1cd35bdb7392c5afaf510a3be9389,sem,AZ,2018-02-08,2018-02-08,5,5006,Other
b6c1cd35bdb7392c5afaf510a3be9389,sem,AZ,2017-08-21,2017-12-05,5,5006,Non-Payment
4c58ea57387012a08298ef090e6e2e43,sem,CA,2017-05-07,2018-05-07,2,1000,
b8ee5e0dc3864b47f039d43da3f05737,organic,PA,2018-01-07,2019-01-07,5,5007,
9302e770a071582d619b4586bd2c1555,sem,NC,2018-03-02,2019-03-02,3,3000,
97efec5c7e85e56ac3ebc12f790cfa00,organic,CO,2018-06-30,2019-06-30,7,5006,
8c6aa28026d429f0cd1bf6c15758fbaa,sem,CO,2018-03-07,2019-03-07,7,5010,
4273ba50198bb37b62086da5d5ff6a55,social,MD,2018-06-25,2019-06-25,7,5006,
bd67fbcf6abd877aaff368fafb5d2fe0,organic,CA,2017-09-24,2018-04-26,2,1000,Non-Payment
ba84a825feed2583ff2ee8770c393502,email,MA,2018-05-08,2019-05-08,7,100001,
d85d9690e463d4a4ade7673e01f5cd52,sem,SC,2017-12-18,2018-12-18,2,1000,
e3b034bef7d6d4c1fe970056d29666da,unknown,WA,2017-01-03,2018-01-03,2,1000,
9479fb4730f344b2f1416bab1dc4a98c,sem,WA,2017-10-13,2017-10-13,5,5006,Coverage not as expected
1b1b4fdb557c8290a322077436e7c8dd,affiliation,NH,2018-04-02,2019-04-02,2,1000,
af24dab8cfca1e200328df57c466cf51,email,OK,2018-01-17,2019-01-17,5,5006,
58a68cbb6bab4f8111c3e02f02f1c157,support,CA,2018-06-25,2019-06-25,7,5014,
fc0769f2c80f6b80dd5a8367f31d44e5,sem,PA,2017-02-03,2017-08-05,2,1000,Non-Payment
cd74a0a335b7ee239b619c6001cb7fc4,support,FL,2017-04-04,2017-10-03,2,1000,No insurance
9b6f98602817719da55e0a7472dff0f5,sem,TN,2017-11-29,2018-11-29,5,5006,
d644f564833dcc04867ce619cf1ec9a4,sem,ID,2018-04-10,2019-04-10,7,5007,
450a79e87ad85ffb70d2dacb8b2e62ec,sem,VA,2018-02-06,2018-07-08,2,1000,Non-Payment
b5b97a7eccc76ad58c5180c4d16af06f,affiliation,FL,2017-12-18,2018-12-18,2,1000,
77c49691d17e4e3e0b20ce7dba5ab13b,sem,TX,2018-01-31,2019-01-31,5,5013,
c3d2c85bf78c19284b84e83f8d87e9d8,email,CA,2018-03-23,2019-03-23,7,5009,
7d1d9178a4b15884b39d66ad93b803e3,sem,CA,2017-11-28,2018-01-27,3,3000,No longer in business
44a87fd982179d45bb11a16d3b783659,sem,IA,2018-02-02,2018-04-12,5,5010,No longer needed
35e0a82598216a118c505af80a53431b,email,TX,2018-01-11,2019-01-11,5,5009,
a71bd9856e6892b0c4e27c3387a30273,direct,NJ,2018-05-01,2019-05-01,3,3000,
8bfd15a95b6b25e57496440e260b3198,sem,GA,2018-04-04,2019-04-04,7,100002,
8000b7f26756c427130224fcdd9a765c,support,CA,2018-01-22,2019-01-22,2,1000,
d0738e02ecc06e6943292859d26d99b3,affiliation,CA,2017-12-30,2018-12-30,2,1000,
ccbc5d4df58456d000d44e071eb68fc5,organic,CA,2018-03-01,2019-03-01,2,1000,
67e8cfac21c841a70411ff50bbec282e,affiliation,CA,2018-01-16,2019-01-16,2,1000,
72485b3b02ab36b75f5bb943b50a3863,email,CO,2018-06-26,2019-06-26,7,5003,
a03abc8231c646d1df51ce7420781e6d,sem,FL,2018-05-02,2019-05-02,2,1001,
a03abc8231c646d1df51ce7420781e6d,sem,FL,2018-05-02,2019-05-02,2,1001,
d5c15f2e0422604543145ce323939c0f,sem,GA,2017-12-27,2018-12-27,5,5006,
d5e0730060c117b4aa7f14965bcf34ac,sem,NY,2016-11-09,2017-11-09,2,1000,
fb66b4f5a4d43cc2fe85132e364e3496,sem,MD,2018-03-12,2018-06-07,2,1000,I had a short-term need for insurance that has ended
ff95dd18592c0dc2d9e2da36a5dfea12,support,CA,2018-06-05,2019-06-05,7,100001,
4f0d8a9251764f4cb009bcb31e991ae7,sem,NJ,2017-09-24,2018-09-24,2,1000,
fd44c8a417ed9d6742f7fedaaf6d001a,sem,TN,2017-10-30,2018-01-08,5,5005,Non-Payment
d85e0671b347543ea5333e2a43760d67,social,MI,2018-04-02,2019-04-02,7,5003,
709d2d33279cade5013e4845f1dd44ad,organic,NJ,2018-04-21,2019-04-21,7,5003,
37aff657f54c7645a3cea87d46f2b95b,direct,GA,2018-01-23,2019-01-23,2,1000,
b85d86dc3c8df6275b5251a75871eeac,sem,WI,2018-05-17,2019-05-17,7,5005,
964786d17e8425ce4ed4210c57a3c83f,direct,OR,2018-06-22,2019-06-22,7,5006,
02d75527ce9d7cd07b334e7b79873f6c,unknown,CA,2017-03-01,2017-09-30,2,1000,Non-Payment
c51fa2463cdef471dd24715c832d916e,sem,MI,2018-06-11,2019-06-11,7,100001,
2a698886a99e271d9bd0b5d810d54bcd,sem,FL,2017-01-12,2018-01-12,2,1000,
b2aaba71d4a093d7e40a42f9f885eedd,sem,NE,2018-03-21,2019-03-21,7,100001,
931b53d8f67cccba2a04b76b6bc9f86c,support,OH,2018-01-23,2019-01-23,2,1000,
5eecd6981c67dcd8b05edb559dabd454,support,MI,2018-06-30,2019-06-30,3,3000,
f4f1cfc23ee90c6fed21e9a125e10c80,sem,PA,2018-06-11,2019-06-11,7,5003,
27b69f6c33e565b9b6e95ad2ddb6112f,sem,MO,2018-03-08,2019-03-08,7,5007,
53c93406cf1400901669a2d71c8770ae,sem,MO,2018-06-23,2019-06-23,7,100020,
e5ebaa86e0d2afe89772e12278ade269,referrer,AK,2018-03-02,2019-03-02,3,3000,
923ca5c46c3379a0087707e502093bde,sem,VA,2018-01-30,2019-01-30,5,5006,
df5a6ee33b9929b0c19cb02877c13a4d,unknown,WI,2017-07-18,2018-06-27,2,1000,Insured is covered by employer
c31ea4ab2eee9e9bf54e66c1011ba98c,affiliation,GA,2018-03-07,2019-03-07,2,1000,
86770d4661d71272c40be7a74cb31b1b,email,WI,2018-01-09,2019-01-09,2,1000,
e26e74892b489564a53944255a4e299e,affiliation,CA,2018-03-29,2019-03-29,2,1000,
b6fe6f18102cbb0382e78fae8c3e1772,organic,NY,2018-01-12,2019-01-12,3,3000,
d89554995bda6bca1b8186ed32a0560a,referrer,MA,2018-01-02,2018-03-04,2,1000,Non-Payment
8c878f6c0b2056a881efe8f91a970c98,support,NJ,2017-12-14,2018-12-14,2,1000,
139fd5654375f556d6e0ce8ed86640b4,sem,MI,2017-10-24,2018-10-24,5,5009,
a47b1a96e065dfb2bd4cb2e6f9b25a19,sem,CT,2017-10-19,2018-10-19,5,5007,
feef3f22297ff5d88ed15af3797ca224,organic,CO,2018-01-24,2018-05-08,2,1000,Insured is no longer in business
11ec6dba2f96ffb1c8700c4abb3559a2,sem,CA,2018-06-07,2019-06-07,3,3000,
70f527e45c594851114579c4e3cd4b4c,sem,DE,2018-01-16,2019-01-16,2,1000,
799184f84ce36a2a20dbf85488c587c4,sem,WI,2018-05-11,2019-05-11,7,100001,
eecc64dc2cc73e52293ddd964592e6ff,email,VA,2018-01-28,2019-01-28,2,1000,
1f4cd1a157c919f1a6d68410f2caafa1,affiliation,OH,2018-05-16,2019-05-16,7,5006,
ee64377ee19b2e78e0f298b731f01768,social,LA,2018-02-08,2019-02-08,5,5010,
2b3318ccf1afcd6aeeeb6f6c3e0c98b5,sem,PA,2018-02-13,2019-02-13,2,1000,
21518aaf0a546c0a864be522da02f2dd,sem,CA,2018-02-06,2019-02-06,2,1000,
220d02dcff36bc512e58b8b45ed73316,sem,MI,2018-03-30,2019-03-30,7,100001,
bbca5bf526d76634b2f960975fc25d5b,affiliation,DC,2018-04-16,2019-04-16,2,1000,
ed9ae3f835c75b0af09620eec8912b85,support,NY,2017-03-30,2017-12-29,2,1000,Non-Payment
03a684b2797dd066228e02e6c4c7be67,sem,PA,2017-09-23,2018-09-23,5,5005,
81177108af5861d261fe89e762e97323,sem,WI,2018-06-27,2019-06-27,7,5013,
99695571add7ce7214ab68655946ef0c,affiliation,CA,2018-05-01,2019-05-01,2,1000,
ecc85e728adbd9c9d27a02e6d2085a77,direct,SC,2018-05-25,2019-05-25,7,5011,
e8ef4b3406330b1b815751087cac136c,sem,TX,2017-04-06,2017-08-10,3,3000,Non-Payment
d72c55127415440472132c50ada6ae8e,email,CA,2017-12-04,2018-12-04,2,1000,
73c3a32763c4bf6057b45e8f66be707a,organic,MN,2017-10-25,2018-10-25,2,1000,
4c137e7e19b5db1c6ea85c7ea219fd52,organic,TX,2018-06-02,2019-06-02,7,100001,
2311d672442cd22be7b7b3506e7de1bf,social,KS,2018-04-05,2019-04-05,7,100001,
25009983fcad7356485223f0e2cb0763,affiliation,CA,2018-02-05,2019-02-05,2,1000,
e75933947930f652956b1db9ec0fb3cb,social,TX,2017-01-30,2018-01-30,2,1000,
965493b09ee8f1514302108232bf6814,sem,NM,2017-09-29,2018-09-29,2,1000,
c59370ec10474ee2bc20dab5a3430bac,sem,TX,2018-02-04,2019-02-04,2,1000,
8892c0319148e66c679e100971b8dc99,affiliation,CA,2018-05-25,2019-05-25,2,1000,
ab9bb5c135e93663086112735ff3f351,sem,GA,2018-03-20,2018-07-20,7,100001,Non-Payment
2cfe9aeefd9321e887cceb4a925ff4fc,sem,GA,2017-06-28,2018-06-28,3,3000,
938e340e92d92d85f3e3914dbbe4ab48,direct,NJ,2018-04-09,2019-04-09,7,5003,
babac4de6e716a4b1b36b5580d5fb4ec,email,MI,2018-06-05,2019-06-05,7,1000,
643a90b2dad853254570bcdac9c50e84,affiliation,TX,2018-06-20,2019-06-20,2,1000,
687f6c3233726d0760005da4ce9cedcb,sem,NJ,2018-04-13,2019-04-13,2,100013,
ee696a8c89bf86e3cb3b1db51a4257cf,organic,IL,2018-06-24,2019-06-24,7,5006,
936f864932d7e3089a1398b34b6ad049,sem,GA,2018-05-08,2018-06-13,7,5008,Insured is covered by employer
8ae7de2c15d7d26f56cba0694a09ae24,sem,TX,2018-04-20,2019-04-20,7,5013,
378db201afa46731a2d45afad5785fee,sem,IN,2017-09-13,2018-01-05,5,5005,No insurance
4e4784d51357187c1bd4bdbc5b3c26e1,sem,AZ,2017-07-10,2018-05-03,5,5006,Insured is covered by employer
ad7adc70f024abed936484a32abdd909,sem,SC,2018-02-16,2018-05-01,7,5003,No insurance
98f4768c03ebad8a56fa3a00fb0ae648,organic,TN,2017-12-20,2018-12-20,2,1001,
98f4768c03ebad8a56fa3a00fb0ae648,organic,TN,2017-12-20,2018-12-20,2,1001,
3a98d82107e6c0b6c2ecb286620b171b,sem,OH,2017-08-26,2018-08-26,2,1000,
b2f430ae9f794bc61a505eb854676d9c,sem,SC,2018-02-15,2019-02-15,7,5003,
af86bc778f5beda43da9b48f7f9656bf,email,WA,2018-03-12,2019-03-12,2,1000,
41b781bb8f65f10c209ead2a91a949c2,email,MI,2018-02-19,2018-04-16,5,5005,No insurance
7103597f02f47b3f3ee1d1214b9e5882,sem,TX,2018-01-10,2018-07-13,2,1000,I had a short-term need for insurance that has ended
f155480c6267349f927532d15dd868eb,support,NV,2017-03-29,2017-06-15,2,1000,No longer needed
a7e14abc69a65c5a15e4a5d0dfb97769,support,MA,2018-04-02,2018-06-08,5,5005,I don't see the value of having insurance anymore
3c1f83b372d8191fde4aef57bfc6b6d8,social,NC,2018-06-08,2019-06-08,7,5003,
4aad0d9aab66268ba13dfdbe5b60600b,sem,IL,2018-01-15,2018-05-06,2,1000,Insured is no longer in business
9cdca23692e9357bc1cc21c4dfcc25bd,sem,CA,2017-07-03,2017-07-28,2,1000,No longer in business
667814a68849a3f33c306962bb321aa6,email,MI,2017-02-13,2018-02-13,2,1000,
54b4af78d42a7c8cc6f5b9ad30d271f1,affiliation,MI,2018-06-11,2019-06-11,7,1000,
c31511ad977a4c274e548731eba72ae3,sem,NE,2018-05-15,2019-05-15,2,1000,
c31511ad977a4c274e548731eba72ae3,sem,NE,2017-05-09,2017-11-08,2,1000,Non-Payment
d7e416144ab72b4b810fbf4d0790c8a6,sem,AR,2018-01-02,2019-01-02,5,5008,
03193e7c84ada4e877e391e54cf76301,unknown,NY,2017-01-20,2018-01-20,2,1000,
bf0791dc7136215c1e5982f83de1d1ae,email,IA,2018-05-31,2019-05-31,7,5005,
6882dc6860a595a7685d2c4b792aaacb,sem,NY,2017-01-26,2017-12-27,2,1000,No insurance
071fb54e9933d4b5e1118e160bba62cc,sem,AZ,2018-05-16,2019-05-16,7,100026,
1b6a9ff71e4510955c0686ebf992d1ba,social,KS,2018-02-01,2019-02-01,2,1000,
bdd0897c8cf6dde5f3d3806ea67f9f07,sem,CA,2017-07-22,2018-01-21,2,1000,Non-Payment
af810b9afa93b020943319a1f197b930,email,CA,2017-06-26,2017-08-26,2,1000,Non-Payment
83df06ced3468ce7f3ba43a2832910b6,organic,MO,2018-04-09,2019-04-09,7,100002,
123cbd188ad5d3fb117a8cf04b58f3df,email,CA,2017-10-02,2018-10-02,2,1001,
123cbd188ad5d3fb117a8cf04b58f3df,email,CA,2017-10-02,2018-10-02,2,1001,
a6c839c03d05ad0bc5788c1512479c06,support,TN,2018-04-07,2019-04-07,7,100001,
3e08c181fcdf34701933d0e809fc8746,sem,CA,2016-12-06,2017-12-06,2,1000,
9127483ec82f13601100542c2fb941c6,sem,NJ,2017-12-28,2018-12-28,5,5006,
fe0e048b1cee8fa192ca229a3840ed3a,support,KS,2018-02-14,2019-02-14,5,5005,
018fb336554ac8e53b3e873abd4c9523,affiliation,OK,2018-02-26,2019-02-26,2,1000,
53a0d0eb735ba40ca37203cea12ad845,support,MA,2018-05-02,2019-05-02,7,5006,
b7bef561451d9e3b4af1776607e2ee39,support,TX,2018-02-21,2019-02-21,5,5013,
b3bc78f62913d130349399ee8263edcb,sem,FL,2018-02-06,2019-02-06,2,1000,
e49ce11942515039bca440290653256a,social,ID,2018-01-02,2019-01-02,5,5010,
f0c3f813e2ebf95af85f4dc61abceef8,email,CA,2017-02-18,2018-02-18,2,1000,
29ce2f087e311eaace8888ed604967a2,sem,AZ,2017-05-10,2018-05-10,2,1000,
2c9a37dd8df38e34c707aef7cab62253,fb,NJ,2018-01-08,2019-01-08,5,5010,
5e364bf953a627b43a9aa9d8f0675353,sem,GA,2018-06-26,2019-06-26,7,100001,
403ac01a9635538e61dd87c695cf1a1f,social,TN,2018-06-02,2019-06-02,7,100001,
0addecc8ae5c7fcca4bbe37fc902824d,sem,TX,2017-12-22,2018-12-22,2,1000,
fb2629b8c2663aaee34c4110f03107c2,affiliation,TX,2018-02-28,2019-02-28,2,1000,
761645a095f17da130d5cbb1d8a2ffc4,email,WA,2018-06-01,2019-06-01,2,1000,
ad1a7ea38e8af35b9679f00c04650e98,sem,NM,2018-06-11,2019-06-11,7,100017,
1a9ee1cde98236d6d0124757e0e14205,sem,NC,2018-02-01,2019-02-01,2,1000,
ab4a624cb51fcd055e1fc60e33286abd,sem,CO,2017-11-01,2018-11-01,5,5006,
3f82108453fdc58213d0a0f9fbd1d9d6,organic,NJ,2018-05-11,2019-05-11,7,5006,
d39e46cd02293979b0b10712d2a99897,sem,FL,2017-03-05,2018-01-11,2,1000,Coverage Needs Changed
d2e73d3403cb99cbac6c52979d2777f2,sem,TX,2016-09-09,2017-03-12,1,108,Other
36c423770dd4c75b2c9b1b862497c3e5,affiliation,OR,2018-05-19,2019-05-19,2,1000,
88abdfe94cbda7ee459b20fdf13a48ef,sem,MD,2017-08-28,2018-08-28,2,1000,
70d5f8704e560ba2aa9ce314c4bb5cb3,email,NC,2018-03-13,2019-03-13,2,1000,
9650106d6321baed5478511992e271de,sem,CO,2017-10-25,2017-12-29,5,5006,Non-Payment
797be87cf2aa4feea3ac23d43c2962c3,organic,OR,2018-05-14,2019-05-14,2,100013,
73c5674de317664cadbf2eb603cff4a3,sem,OK,2017-05-04,2018-05-04,3,3000,
f623c381dffd90a95301dfd3757a77af,affiliation,LA,2018-02-18,2019-02-18,5,5006,
446a1e9f86e7ec354e6e37d456c86bfd,email,UT,2018-01-22,2018-07-24,2,1000,Insured is no longer in business
dd6323dacbf9c76cfb7c97d5e8b87361,sem,AZ,2017-11-10,2018-01-10,2,1000,Non-Payment
db1fb9843895c2b866d7ff1071f765d6,sem,CA,2017-10-09,2018-10-09,2,1000,
4205fac4984f3c41f200fb7b46a08e1e,sem,NY,2017-08-01,2017-09-30,3,3000,No insurance
7b4eb0a4b84142757c20181aa837bd59,sem,TX,2017-11-14,2018-11-14,2,1000,
f1ba1af7c7d0736e02b945aea2424d56,support,LA,2017-09-01,2018-09-01,3,3000,
e492fdae8945f9decbf31605583b8a84,sem,NV,2018-06-25,2019-06-25,7,100022,
98af097529d287436b31cd4e1b87d925,email,MA,2017-11-13,2018-11-13,3,3000,
